,year,artist,track,time,date,week,place
4245,2000,"Adams, Yolanda",Open My Heart,5:30,2000-09-30,6,67
4246,2000,"Adams, Yolanda",Open My Heart,5:30,2000-10-07,7,61
4247,2000,"Adams, Yolanda",Open My Heart,5:30,2000-10-14,8,58
4248,2000,"Adams, Yolanda",Open My Heart,5:30,2000-10-21,9,57
4249,2000,"Adams, Yolanda",Open My Heart,5:30,2000-10-28,10,59
4250,2000,"Adams, Yolanda",Open My Heart,5:30,2000-11-04,11,66
4251,2000,"Adams, Yolanda",Open My Heart,5:30,2000-11-11,12,68
4252,2000,"Adams, Yolanda",Open My Heart,5:30,2000-11-18,13,61
4253,2000,"Adams, Yolanda",Open My Heart,5:30,2000-11-25,14,67
4254,2000,"Adams, Yolanda",Open My Heart,5:30,2000-12-02,15,59
4255,2000,"Adams, Yolanda",Open My Heart,5:30,2000-12-09,16,63
4256,2000,"Adams, Yolanda",Open My Heart,5:30,2000-12-16,17,67
4257,2000,"Adams, Yolanda",Open My Heart,5:30,2000-12-23,18,71
4258,2000,"Adams, Yolanda",Open My Heart,5:30,2000-12-30,19,79
4259,2000,"Adams, Yolanda",Open My Heart,5:30,2001-01-06,20,89
4260,2000,Shyne,Bad Boyz,4:22,2000-09-09,1,94
4261,2000,Shyne,Bad Boyz,4:22,2000-09-16,2,87
4262,2000,Shyne,Bad Boyz,4:22,2000-09-23,3,90
4263,2000,Shyne,Bad Boyz,4:22,2000-09-30,4,90
4264,2000,Shyne,Bad Boyz,4:22,2000-10-07,5,82
4265,2000,Shyne,Bad Boyz,4:22,2000-10-14,6,67
4266,2000,Shyne,Bad Boyz,4:22,2000-10-21,7,61
4267,2000,Shyne,Bad Boyz,4:22,2000-10-28,8,57
4268,2000,Shyne,Bad Boyz,4:22,2000-11-04,9,71
4269,2000,Shyne,Bad Boyz,4:22,2000-11-11,10,78
4270,2000,Shyne,Bad Boyz,4:22,2000-11-18,11,74
4271,2000,Shyne,Bad Boyz,4:22,2000-11-25,12,81
4272,2000,Shyne,Bad Boyz,4:22,2000-12-02,13,88
4273,2000,Shyne,Bad Boyz,4:22,2000-12-09,14,96
4274,2000,Shyne,Bad Boyz,4:22,2000-12-16,15,100
4275,2000,R.E.M.,The Great Beyond,4:10,1999-12-25,1,79
4276,2000,R.E.M.,The Great Beyond,4:10,2000-01-01,2,79
4277,2000,R.E.M.,The Great Beyond,4:10,2000-01-08,3,70
4278,2000,R.E.M.,The Great Beyond,4:10,2000-01-15,4,62
4279,2000,R.E.M.,The Great Beyond,4:10,2000-01-22,5,60
4280,2000,R.E.M.,The Great Beyond,4:10,2000-01-29,6,57
4281,2000,R.E.M.,The Great Beyond,4:10,2000-02-05,7,61
4282,2000,R.E.M.,The Great Beyond,4:10,2000-02-12,8,66
4283,2000,R.E.M.,The Great Beyond,4:10,2000-02-19,9,60
4284,2000,R.E.M.,The Great Beyond,4:10,2000-02-26,10,59
4285,2000,R.E.M.,The Great Beyond,4:10,2000-03-04,11,60
4286,2000,R.E.M.,The Great Beyond,4:10,2000-03-11,12,63
4287,2000,R.E.M.,The Great Beyond,4:10,2000-03-18,13,79
4288,2000,R.E.M.,The Great Beyond,4:10,2000-03-25,14,91
4289,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-08-12,1,81
4290,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-08-19,2,78
4291,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-08-26,3,67
4292,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-09-02,4,63
4293,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-09-09,5,60
4294,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-09-16,6,57
4295,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-09-23,7,63
4296,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-09-30,8,69
4297,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-10-07,9,78
4298,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-10-14,10,85
4299,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-10-21,11,92
4300,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-10-28,12,92
4301,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-11-11,14,99
4302,2000,"Diffie, Joe",It's Always Somethin',2:55,2000-11-18,15,100
4303,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-05-13,1,76
4304,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-05-20,2,66
4305,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-05-27,3,66
4306,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-06-03,4,65
4307,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-06-10,5,63
4308,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-06-17,6,60
4309,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-06-24,7,60
4310,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-07-01,8,58
4311,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-07-08,9,58
4312,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-07-15,10,58
4313,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-07-22,11,58
4314,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-07-29,12,59
4315,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-08-05,13,70
4316,2000,"McGraw, Tim",Some Things Never Change,3:56,2000-08-12,14,93
4317,2000,"Henley, Don",Taking You Home,4:08,2000-06-24,1,79
4318,2000,"Henley, Don",Taking You Home,4:08,2000-07-01,2,77
4319,2000,"Henley, Don",Taking You Home,4:08,2000-07-08,3,74
4320,2000,"Henley, Don",Taking You Home,4:08,2000-07-15,4,73
4321,2000,"Henley, Don",Taking You Home,4:08,2000-07-22,5,66
4322,2000,"Henley, Don",Taking You Home,4:08,2000-07-29,6,62
4323,2000,"Henley, Don",Taking You Home,4:08,2000-08-05,7,58
4324,2000,"Henley, Don",Taking You Home,4:08,2000-08-12,8,58
4325,2000,"Henley, Don",Taking You Home,4:08,2000-08-19,9,61
4326,2000,"Henley, Don",Taking You Home,4:08,2000-08-26,10,68
4327,2000,"Henley, Don",Taking You Home,4:08,2000-09-02,11,71
4328,2000,"Henley, Don",Taking You Home,4:08,2000-09-09,12,71
4329,2000,"Henley, Don",Taking You Home,4:08,2000-09-16,13,79
4330,2000,"Henley, Don",Taking You Home,4:08,2000-09-23,14,83
4331,2000,"Henley, Don",Taking You Home,4:08,2000-09-30,15,85
4332,2000,"Henley, Don",Taking You Home,4:08,2000-10-07,16,87
4333,2000,"Henley, Don",Taking You Home,4:08,2000-10-14,17,83
4334,2000,"Henley, Don",Taking You Home,4:08,2000-10-21,18,90
4335,2000,"Henley, Don",Taking You Home,4:08,2000-10-28,19,87
4336,2000,"Henley, Don",Taking You Home,4:08,2000-11-04,20,87
4337,2000,Eminem,The Way I Am,4:40,2000-08-26,1,87
4338,2000,Eminem,The Way I Am,4:40,2000-09-02,2,74
4339,2000,Eminem,The Way I Am,4:40,2000-09-09,3,59
4340,2000,Eminem,The Way I Am,4:40,2000-09-16,4,65
4341,2000,Eminem,The Way I Am,4:40,2000-09-23,5,59
4342,2000,Eminem,The Way I Am,4:40,2000-09-30,6,58
4343,2000,Eminem,The Way I Am,4:40,2000-10-07,7,59
4344,2000,Eminem,The Way I Am,4:40,2000-10-14,8,62
4345,2000,Eminem,The Way I Am,4:40,2000-10-21,9,89
4346,2000,Eminem,The Way I Am,4:40,2000-10-28,10,86
4347,2000,Nas,You Owe Me,3:51,2000-03-25,1,74
4348,2000,Nas,You Owe Me,3:51,2000-04-01,2,72
4349,2000,Nas,You Owe Me,3:51,2000-04-08,3,68
4350,2000,Nas,You Owe Me,3:51,2000-04-15,4,59
4351,2000,Nas,You Owe Me,3:51,2000-04-22,5,59
4352,2000,Nas,You Owe Me,3:51,2000-04-29,6,59
4353,2000,Nas,You Owe Me,3:51,2000-05-06,7,67
4354,2000,Nas,You Owe Me,3:51,2000-05-13,8,67
4355,2000,Nas,You Owe Me,3:51,2000-05-20,9,63
4356,2000,Nas,You Owe Me,3:51,2000-05-27,10,69
4357,2000,Nas,You Owe Me,3:51,2000-06-03,11,75
4358,2000,Nas,You Owe Me,3:51,2000-06-10,12,82
4359,2000,Nas,You Owe Me,3:51,2000-06-17,13,79
4360,2000,Nas,You Owe Me,3:51,2000-06-24,14,88
4361,2000,Nas,You Owe Me,3:51,2000-07-01,15,95
4362,2000,Nas,You Owe Me,3:51,2000-07-08,16,96
4363,2000,Sister Hazel,Change Your Mind,4:02,2000-07-15,1,75
4364,2000,Sister Hazel,Change Your Mind,4:02,2000-07-22,2,67
4365,2000,Sister Hazel,Change Your Mind,4:02,2000-07-29,3,66
4366,2000,Sister Hazel,Change Your Mind,4:02,2000-08-05,4,59
4367,2000,Sister Hazel,Change Your Mind,4:02,2000-08-12,5,63
4368,2000,Sister Hazel,Change Your Mind,4:02,2000-08-19,6,71
4369,2000,Sister Hazel,Change Your Mind,4:02,2000-08-26,7,78
4370,2000,Sister Hazel,Change Your Mind,4:02,2000-09-02,8,81
4371,2000,Sister Hazel,Change Your Mind,4:02,2000-09-09,9,78
4372,2000,Sister Hazel,Change Your Mind,4:02,2000-09-16,10,78
4373,2000,Sister Hazel,Change Your Mind,4:02,2000-09-23,11,84
4374,2000,Sister Hazel,Change Your Mind,4:02,2000-09-30,12,87
4375,2000,Sister Hazel,Change Your Mind,4:02,2000-10-07,13,94
4376,2000,Sister Hazel,Change Your Mind,4:02,2000-10-14,14,91
4377,2000,Sister Hazel,Change Your Mind,4:02,2000-10-21,15,93
4378,2000,Sister Hazel,Change Your Mind,4:02,2000-10-28,16,95
4379,2000,Sister Hazel,Change Your Mind,4:02,2000-11-04,17,100
4380,2000,Sister Hazel,Change Your Mind,4:02,2000-11-11,18,98
4381,2000,Sister Hazel,Change Your Mind,4:02,2000-11-18,19,96
4382,2000,Sister Hazel,Change Your Mind,4:02,2000-11-25,20,98
4383,2000,Puff Daddy,Best Friend,5:33,2000-02-12,1,65
4384,2000,Puff Daddy,Best Friend,5:33,2000-02-19,2,59
4385,2000,Puff Daddy,Best Friend,5:33,2000-02-26,3,62
4386,2000,Puff Daddy,Best Friend,5:33,2000-03-04,4,79
4387,2000,Puff Daddy,Best Friend,5:33,2000-03-11,5,99
4388,2000,"McBride, Martina",There You Are,3:26,2000-09-09,1,79
4389,2000,"McBride, Martina",There You Are,3:26,2000-09-16,2,75
4390,2000,"McBride, Martina",There You Are,3:26,2000-09-23,3,75
4391,2000,"McBride, Martina",There You Are,3:26,2000-09-30,4,75
4392,2000,"McBride, Martina",There You Are,3:26,2000-10-07,5,73
4393,2000,"McBride, Martina",There You Are,3:26,2000-10-14,6,64
4394,2000,"McBride, Martina",There You Are,3:26,2000-10-21,7,60
4395,2000,"McBride, Martina",There You Are,3:26,2000-10-28,8,60
4396,2000,"McBride, Martina",There You Are,3:26,2000-11-04,9,60
4397,2000,"McBride, Martina",There You Are,3:26,2000-11-11,10,63
4398,2000,"McBride, Martina",There You Are,3:26,2000-11-18,11,63
4399,2000,"McBride, Martina",There You Are,3:26,2000-11-25,12,82
4400,2000,"McBride, Martina",There You Are,3:26,2000-12-02,13,92
4401,2000,Usher,Pop Ya Collar,3:36,2000-11-04,1,68
4402,2000,Usher,Pop Ya Collar,3:36,2000-11-11,2,64
4403,2000,Usher,Pop Ya Collar,3:36,2000-11-18,3,60
4404,2000,Usher,Pop Ya Collar,3:36,2000-11-25,4,60
4405,2000,Usher,Pop Ya Collar,3:36,2000-12-02,5,62
4406,2000,Usher,Pop Ya Collar,3:36,2000-12-09,6,79
4407,2000,Usher,Pop Ya Collar,3:36,2000-12-16,7,93
4408,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-15,1,80
4409,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-22,2,72
4410,2000,Lil' Kim,No Matter What They Say,4:12,2000-07-29,3,67
4411,2000,Lil' Kim,No Matter What They Say,4:12,2000-08-05,4,60
4412,2000,Lil' Kim,No Matter What They Say,4:12,2000-08-12,5,65
4413,2000,Lil' Kim,No Matter What They Say,4:12,2000-08-19,6,73
4414,2000,Lil' Kim,No Matter What They Say,4:12,2000-08-26,7,81
4415,2000,Lil' Kim,No Matter What They Say,4:12,2000-09-02,8,86
4416,2000,Lil' Kim,No Matter What They Say,4:12,2000-09-09,9,90
4417,2000,Lil' Kim,No Matter What They Say,4:12,2000-09-16,10,97
4418,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-04-15,1,63
4419,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-04-22,2,61
4420,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-04-29,3,68
4421,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-05-06,4,73
4422,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,2000-05-13,5,91
4423,2000,SheDaisy,Deck The Halls,3:46,1999-12-25,1,97
4424,2000,SheDaisy,Deck The Halls,3:46,2000-01-01,2,61
4425,2000,Splender,I Think God Can Explain,3:55,2000-06-10,1,71
4426,2000,Splender,I Think God Can Explain,3:55,2000-06-17,2,66
4427,2000,Splender,I Think God Can Explain,3:55,2000-06-24,3,62
4428,2000,Splender,I Think God Can Explain,3:55,2000-07-01,4,62
4429,2000,Splender,I Think God Can Explain,3:55,2000-07-08,5,62
4430,2000,Splender,I Think God Can Explain,3:55,2000-07-15,6,64
4431,2000,Splender,I Think God Can Explain,3:55,2000-07-22,7,65
4432,2000,Splender,I Think God Can Explain,3:55,2000-07-29,8,71
4433,2000,Splender,I Think God Can Explain,3:55,2000-08-05,9,81
4434,2000,Splender,I Think God Can Explain,3:55,2000-08-12,10,89
4435,2000,Splender,I Think God Can Explain,3:55,2000-08-19,11,95
4436,2000,Splender,I Think God Can Explain,3:55,2000-08-26,12,100
4437,2000,"Simpson, Jessica",Where You Are,3:51,2000-04-01,1,73
4438,2000,"Simpson, Jessica",Where You Are,3:51,2000-04-08,2,66
4439,2000,"Simpson, Jessica",Where You Are,3:51,2000-04-15,3,62
4440,2000,"Simpson, Jessica",Where You Are,3:51,2000-04-22,4,62
4441,2000,"Simpson, Jessica",Where You Are,3:51,2000-04-29,5,76
4442,2000,"Simpson, Jessica",Where You Are,3:51,2000-05-06,6,93
4443,2000,M2M,Mirror Mirror,3:19,2000-04-01,1,87
4444,2000,M2M,Mirror Mirror,3:19,2000-04-08,2,87
4445,2000,M2M,Mirror Mirror,3:19,2000-04-15,3,94
4446,2000,M2M,Mirror Mirror,3:19,2000-04-22,4,91
4447,2000,M2M,Mirror Mirror,3:19,2000-04-29,5,75
4448,2000,M2M,Mirror Mirror,3:19,2000-05-06,6,68
4449,2000,M2M,Mirror Mirror,3:19,2000-05-13,7,65
4450,2000,M2M,Mirror Mirror,3:19,2000-05-20,8,86
4451,2000,M2M,Mirror Mirror,3:19,2000-05-27,9,62
4452,2000,M2M,Mirror Mirror,3:19,2000-06-03,10,70
4453,2000,M2M,Mirror Mirror,3:19,2000-06-10,11,74
4454,2000,M2M,Mirror Mirror,3:19,2000-06-17,12,70
4455,2000,M2M,Mirror Mirror,3:19,2000-06-24,13,70
4456,2000,M2M,Mirror Mirror,3:19,2000-07-01,14,80
4457,2000,M2M,Mirror Mirror,3:19,2000-07-08,15,82
4458,2000,M2M,Mirror Mirror,3:19,2000-07-15,16,87
4459,2000,M2M,Mirror Mirror,3:19,2000-07-22,17,90
4460,2000,M2M,Mirror Mirror,3:19,2000-07-29,18,96
4461,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-04,1,81
4462,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-11,2,64
4463,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-18,3,62
4464,2000,Kumbia Kings,U Don't Love Me,3:50,2000-03-25,4,67
4465,2000,Kumbia Kings,U Don't Love Me,3:50,2000-04-01,5,70
4466,2000,Kumbia Kings,U Don't Love Me,3:50,2000-04-08,6,70
4467,2000,Kumbia Kings,U Don't Love Me,3:50,2000-04-15,7,75
4468,2000,Kumbia Kings,U Don't Love Me,3:50,2000-04-22,8,87
4469,2000,Kumbia Kings,U Don't Love Me,3:50,2000-04-29,9,89
4470,2000,Kumbia Kings,U Don't Love Me,3:50,2000-05-06,10,100
4471,2000,Joe,Treat Her Like A Lady,4:12,2000-08-05,1,77
4472,2000,Joe,Treat Her Like A Lady,4:12,2000-08-12,2,75
4473,2000,Joe,Treat Her Like A Lady,4:12,2000-08-19,3,63
4474,2000,Joe,Treat Her Like A Lady,4:12,2000-08-26,4,63
4475,2000,Joe,Treat Her Like A Lady,4:12,2000-09-02,5,69
4476,2000,Joe,Treat Her Like A Lady,4:12,2000-09-09,6,64
4477,2000,Joe,Treat Her Like A Lady,4:12,2000-09-16,7,68
4478,2000,Joe,Treat Her Like A Lady,4:12,2000-09-23,8,67
4479,2000,Joe,Treat Her Like A Lady,4:12,2000-09-30,9,72
4480,2000,Joe,Treat Her Like A Lady,4:12,2000-10-07,10,79
4481,2000,Joe,Treat Her Like A Lady,4:12,2000-10-14,11,78
4482,2000,Joe,Treat Her Like A Lady,4:12,2000-10-21,12,84
4483,2000,Joe,Treat Her Like A Lady,4:12,2000-10-28,13,85
4484,2000,Joe,Treat Her Like A Lady,4:12,2000-11-04,14,90
4485,2000,Joe,Treat Her Like A Lady,4:12,2000-11-11,15,89
4486,2000,Joe,Treat Her Like A Lady,4:12,2000-11-18,16,99
4487,2000,Joe,Treat Her Like A Lady,4:12,2000-11-25,17,100
4488,2000,"Blige, Mary J.",Deep Inside,5:26,1999-11-13,1,83
4489,2000,"Blige, Mary J.",Deep Inside,5:26,1999-11-20,2,80
4490,2000,"Blige, Mary J.",Deep Inside,5:26,1999-11-27,3,80
4491,2000,"Blige, Mary J.",Deep Inside,5:26,1999-12-04,4,75
4492,2000,"Blige, Mary J.",Deep Inside,5:26,1999-12-11,5,75
4493,2000,"Blige, Mary J.",Deep Inside,5:26,1999-12-18,6,73
4494,2000,"Blige, Mary J.",Deep Inside,5:26,1999-12-25,7,64
4495,2000,"Blige, Mary J.",Deep Inside,5:26,2000-01-01,8,64
4496,2000,"Blige, Mary J.",Deep Inside,5:26,2000-01-08,9,65
4497,2000,"Blige, Mary J.",Deep Inside,5:26,2000-01-15,10,67
4498,2000,"Blige, Mary J.",Deep Inside,5:26,2000-01-22,11,63
4499,2000,"Blige, Mary J.",Deep Inside,5:26,2000-01-29,12,67
4500,2000,"Blige, Mary J.",Deep Inside,5:26,2000-02-05,13,75
4501,2000,"Blige, Mary J.",Deep Inside,5:26,2000-02-12,14,85
4502,2000,"Blige, Mary J.",Deep Inside,5:26,2000-02-19,15,94
4503,2000,"Price, Kelly",You Should've Told Me,3:12,2000-09-23,1,91
4504,2000,"Price, Kelly",You Should've Told Me,3:12,2000-09-30,2,91
4505,2000,"Price, Kelly",You Should've Told Me,3:12,2000-10-07,3,91
4506,2000,"Price, Kelly",You Should've Told Me,3:12,2000-10-14,4,87
4507,2000,"Price, Kelly",You Should've Told Me,3:12,2000-10-21,5,86
4508,2000,"Price, Kelly",You Should've Told Me,3:12,2000-10-28,6,79
4509,2000,"Price, Kelly",You Should've Told Me,3:12,2000-11-04,7,79
4510,2000,"Price, Kelly",You Should've Told Me,3:12,2000-11-11,8,75
4511,2000,"Price, Kelly",You Should've Told Me,3:12,2000-11-18,9,70
4512,2000,"Price, Kelly",You Should've Told Me,3:12,2000-11-25,10,68
4513,2000,"Price, Kelly",You Should've Told Me,3:12,2000-12-02,11,64
4514,2000,"Price, Kelly",You Should've Told Me,3:12,2000-12-09,12,64
4515,2000,"Price, Kelly",You Should've Told Me,3:12,2000-12-16,13,68
4516,2000,"Price, Kelly",You Should've Told Me,3:12,2000-12-23,14,70
4517,2000,"Price, Kelly",You Should've Told Me,3:12,2000-12-30,15,74
4518,2000,"Price, Kelly",You Should've Told Me,3:12,2001-01-06,16,90
4519,2000,"Price, Kelly",You Should've Told Me,3:12,2001-01-13,17,86
4520,2000,"Price, Kelly",You Should've Told Me,3:12,2001-01-20,18,85
4521,2000,"Price, Kelly",You Should've Told Me,3:12,2001-01-27,19,93
4522,2000,"Price, Kelly",You Should've Told Me,3:12,2001-02-03,20,92
4523,2000,Changing Faces,That Other Woman,4:00,2000-09-30,1,80
4524,2000,Changing Faces,That Other Woman,4:00,2000-10-07,2,72
4525,2000,Changing Faces,That Other Woman,4:00,2000-10-14,3,66
4526,2000,Changing Faces,That Other Woman,4:00,2000-10-21,4,66
4527,2000,Changing Faces,That Other Woman,4:00,2000-10-28,5,64
4528,2000,Changing Faces,That Other Woman,4:00,2000-11-04,6,76
4529,2000,Changing Faces,That Other Woman,4:00,2000-11-11,7,65
4530,2000,Changing Faces,That Other Woman,4:00,2000-11-18,8,66
4531,2000,Changing Faces,That Other Woman,4:00,2000-11-25,9,75
4532,2000,Changing Faces,That Other Woman,4:00,2000-12-02,10,85
4533,2000,Changing Faces,That Other Woman,4:00,2000-12-09,11,97
4534,2000,"Wright, Chely",It Was,3:51,2000-03-04,1,86
4535,2000,"Wright, Chely",It Was,3:51,2000-03-11,2,78
4536,2000,"Wright, Chely",It Was,3:51,2000-03-18,3,75
4537,2000,"Wright, Chely",It Was,3:51,2000-03-25,4,72
4538,2000,"Wright, Chely",It Was,3:51,2000-04-01,5,71
4539,2000,"Wright, Chely",It Was,3:51,2000-04-08,6,69
4540,2000,"Wright, Chely",It Was,3:51,2000-04-15,7,64
4541,2000,"Wright, Chely",It Was,3:51,2000-04-22,8,75
4542,2000,"Wright, Chely",It Was,3:51,2000-04-29,9,85
4543,2000,"Wright, Chely",It Was,3:51,2000-05-06,10,98
4544,2000,Limp Bizkit,Rollin',4:04,2000-11-11,1,77
4545,2000,Limp Bizkit,Rollin',4:04,2000-11-18,2,73
4546,2000,Limp Bizkit,Rollin',4:04,2000-11-25,3,72
4547,2000,Limp Bizkit,Rollin',4:04,2000-12-02,4,66
4548,2000,Limp Bizkit,Rollin',4:04,2000-12-09,5,65
4549,2000,Limp Bizkit,Rollin',4:04,2000-12-16,6,65
4550,2000,Limp Bizkit,Rollin',4:04,2000-12-23,7,67
4551,2000,Limp Bizkit,Rollin',4:04,2000-12-30,8,73
4552,2000,Limp Bizkit,Rollin',4:04,2001-01-06,9,74
4553,2000,Limp Bizkit,Rollin',4:04,2001-01-13,10,78
4554,2000,Limp Bizkit,Rollin',4:04,2001-01-20,11,80
4555,2000,Limp Bizkit,Rollin',4:04,2001-01-27,12,86
4556,2000,Limp Bizkit,Rollin',4:04,2001-02-03,13,86
4557,2000,Limp Bizkit,Rollin',4:04,2001-02-10,14,91
4558,2000,Limp Bizkit,Rollin',4:04,2001-02-17,15,93
4559,2000,Limp Bizkit,Rollin',4:04,2001-02-24,16,96
4560,2000,Limp Bizkit,Rollin',4:04,2001-03-03,17,100
4561,2000,Hot Boys,I Need A Hot Girl,4:16,2000-02-19,1,77
4562,2000,Hot Boys,I Need A Hot Girl,4:16,2000-02-26,2,75
4563,2000,Hot Boys,I Need A Hot Girl,4:16,2000-03-04,3,71
4564,2000,Hot Boys,I Need A Hot Girl,4:16,2000-03-11,4,65
4565,2000,Hot Boys,I Need A Hot Girl,4:16,2000-03-18,5,65
4566,2000,Hot Boys,I Need A Hot Girl,4:16,2000-03-25,6,70
4567,2000,Hot Boys,I Need A Hot Girl,4:16,2000-04-01,7,69
4568,2000,Hot Boys,I Need A Hot Girl,4:16,2000-04-08,8,77
4569,2000,Hot Boys,I Need A Hot Girl,4:16,2000-04-15,9,79
4570,2000,Hot Boys,I Need A Hot Girl,4:16,2000-04-22,10,90
4571,2000,Hot Boys,I Need A Hot Girl,4:16,2000-04-29,11,92
4572,2000,Hot Boys,I Need A Hot Girl,4:16,2000-05-06,12,95
4573,2000,Hot Boys,I Need A Hot Girl,4:16,2000-05-13,13,100
4574,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-01-15,1,95
4575,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-01-22,2,68
4576,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-01-29,3,65
4577,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-02-05,4,65
4578,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-02-12,5,74
4579,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-02-19,6,84
4580,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-02-26,7,92
4581,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-03-04,8,96
4582,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,2000-03-11,9,95
4583,2000,"Adkins, Trace",More,3:05,2000-04-29,1,84
4584,2000,"Adkins, Trace",More,3:05,2000-05-06,2,84
4585,2000,"Adkins, Trace",More,3:05,2000-05-13,3,75
4586,2000,"Adkins, Trace",More,3:05,2000-05-20,4,73
4587,2000,"Adkins, Trace",More,3:05,2000-05-27,5,73
4588,2000,"Adkins, Trace",More,3:05,2000-06-03,6,69
4589,2000,"Adkins, Trace",More,3:05,2000-06-10,7,68
4590,2000,"Adkins, Trace",More,3:05,2000-06-17,8,65
4591,2000,"Adkins, Trace",More,3:05,2000-06-24,9,73
4592,2000,"Adkins, Trace",More,3:05,2000-07-01,10,83
4593,2000,"Adkins, Trace",More,3:05,2000-07-08,11,92
4594,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-06-24,1,80
4595,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-07-01,2,79
4596,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-07-08,3,76
4597,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-07-15,4,72
4598,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-07-22,5,68
4599,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-07-29,6,68
4600,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-08-05,7,65
4601,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-08-12,8,70
4602,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-08-19,9,84
4603,2000,"Dixie Chicks, The",Cold Day In July,5:12,2000-08-26,10,91
4604,2000,"Price, Kelly",As We Lay,6:20,2000-07-15,1,82
4605,2000,"Price, Kelly",As We Lay,6:20,2000-07-22,2,69
4606,2000,"Price, Kelly",As We Lay,6:20,2000-07-29,3,69
4607,2000,"Price, Kelly",As We Lay,6:20,2000-08-05,4,64
4608,2000,"Price, Kelly",As We Lay,6:20,2000-08-12,5,71
4609,2000,"Price, Kelly",As We Lay,6:20,2000-08-19,6,79
4610,2000,"Price, Kelly",As We Lay,6:20,2000-08-26,7,82
4611,2000,"Price, Kelly",As We Lay,6:20,2000-09-02,8,89
4612,2000,DMX,What's My Name,3:50,2000-01-15,1,98
4613,2000,DMX,What's My Name,3:50,2000-01-22,2,76
4614,2000,DMX,What's My Name,3:50,2000-01-29,3,69
4615,2000,DMX,What's My Name,3:50,2000-02-05,4,69
4616,2000,DMX,What's My Name,3:50,2000-02-12,5,67
4617,2000,DMX,What's My Name,3:50,2000-02-19,6,73
4618,2000,DMX,What's My Name,3:50,2000-02-26,7,76
4619,2000,DMX,What's My Name,3:50,2000-03-04,8,90
4620,2000,DMX,What's My Name,3:50,2000-03-11,9,90
4621,2000,DMX,What's My Name,3:50,2000-03-18,10,94
4622,2000,DMX,What's My Name,3:50,2000-03-25,11,100
4623,2000,"Martin, Ricky",Private Emotion,4:02,2000-03-11,1,76
4624,2000,"Martin, Ricky",Private Emotion,4:02,2000-03-18,2,67
4625,2000,"Martin, Ricky",Private Emotion,4:02,2000-03-25,3,71
